user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,visited_At,completed_At,order_Id
norway22127,While Loops,Challenges,JLargestDivisor,1,1,1,1,2023-03-17 20:36:48.876,2023-03-17 20:38:27.473,191
norway22103,Boolean Expressions,Challenges,JThreeBoolean3,1,1,1,1,2023-03-17 20:37:55.169,2023-03-17 20:38:07.205,192
norway22103,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-03-17 20:38:21.615,2023-03-17 20:38:57.756,193
norway22127,While Loops,Challenges,JInput2,1,1,1,1,2023-03-17 20:38:28.492,2023-03-17 20:39:52.272,194
norway22127,While Loops,Challenges,JInput3,1,1,1,1,2023-03-17 20:39:54.287,2023-03-17 20:41:10.461,195
norway22127,While Loops,Challenges,JInput4,1,3,0.33,"0,0,1",2023-03-17 20:41:29.083,2023-03-17 20:44:46.882,196
norway22114,Strings,Challenges,Initials2,1,3,0.33,"0,0,1",2023-03-17 22:54:30.016,2023-03-17 22:56:07.692,197
norway22114,Strings,Challenges,Initials3,1,1,1,1,2023-03-17 22:56:08.09,2023-03-17 22:57:20.979,198
norway22114,Strings,Challenges,StringAddition2,1,5,0.2,"0,0,0,0,1",2023-03-17 22:57:21.566,2023-03-17 23:00:35.117,199
norway22114,Strings,Challenges,JEscapeChar2,1,1,1,1,2023-03-17 23:00:34.803,2023-03-17 23:20:37.344,200
norway22114,Strings,Challenges,JEscapeChar3,1,4,0.25,"0,0,0,1",2023-03-17 23:01:21.093,#N/A,201
norway22114,Strings,Challenges,JStringEqual2,1,1,1,1,2023-03-17 23:01:25.957,2023-03-17 23:15:27.539,202
norway22114,Strings,Challenges,JCharAt2,1,1,1,1,2023-03-17 23:15:26.445,2023-03-17 23:16:11.235,203
norway22131,Inheritance,Challenges,AnimalTester2,1,4,0.25,"0,0,0,1",2023-03-18 00:57:49.57,#N/A,204
norway22131,Variables and Operations,Challenges,JDecInc3,1,3,0.33,"0,0,1",2023-03-18 01:51:21.377,2023-03-18 01:54:19.445,205
norway22131,Variables and Operations,Challenges,BmiCalculator2,1,2,0.5,"0,1",2023-03-18 02:25:07.359,#N/A,206
norway22131,Variables and Operations,Challenges,VendingMachine2,1,5,0.2,"0,0,0,0,1",2023-03-18 02:27:59.768,2023-03-18 02:29:16.098,207
norway22114,Objects and Classes,Challenges,PointTester2,1,2,0.5,"0,1",2023-03-18 09:13:25.388,2023-03-18 09:20:01.69,208
norway22114,Objects and Classes,Challenges,TVTester2,1,4,0.25,"0,0,0,1",2023-03-18 09:20:20.878,2023-03-18 09:25:00.372,209
norway22114,Objects and Classes,Challenges,Transactions2,1,3,0.33,"0,0,1",2023-03-18 09:39:42.676,2023-03-18 10:06:05.35,210
norway22114,Objects and Classes,Challenges,LoanTester2,1,1,1,1,2023-03-18 10:06:09.44,2023-03-18 10:12:38.511,211
norway22114,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,1,1,1,2023-03-18 10:30:48.599,2023-03-18 10:31:18.753,212
norway22114,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-03-18 10:31:19.327,2023-03-18 10:31:50.854,213
norway22114,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,4,0.25,"0,0,0,1",2023-03-18 10:31:59.316,2023-03-18 10:41:29.658,214
norway22114,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,1,12,0.08,"0,0,0,0,0,0,0,0,0,0,0,1",2023-03-18 10:41:30.185,2023-03-18 10:59:32.414,215
norway22114,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,1,4,0.25,"0,0,0,1",2023-03-18 10:59:32.374,2023-03-18 11:53:26.48,216
norway22131,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,1,1,1,2023-03-18 12:31:51.556,2023-03-18 12:32:32.992,217
norway22113,For Loops,Challenges,JForOne2,1,1,1,1,2023-03-18 15:24:54.219,2023-03-18 15:25:00.417,218
norway22113,For Loops,Challenges,JForTwo2,1,4,0.25,"0,0,0,1",2023-03-18 15:25:01.466,2023-03-18 15:25:12.838,219
norway22113,For Loops,Challenges,JForThree2,1,5,0.2,"0,0,0,0,1",2023-03-18 15:25:12.673,2023-03-18 15:25:33.737,220
norway22113,For Loops,Challenges,JWriteSquaresOdd,1,5,0.2,"0,0,0,0,1",2023-03-18 15:25:33.303,2023-03-18 15:25:46.161,221
norway22113,For Loops,Challenges,JWriteSquaresRange,1,5,0.2,"0,0,0,0,1",2023-03-18 15:25:45.773,2023-03-18 15:26:00.08,222
norway22113,Objects and Classes,Challenges,PointTester2,1,4,0.25,"0,0,0,1",2023-03-18 16:40:28.459,2023-03-18 16:40:44.06,223
norway22113,Objects and Classes,Challenges,TVTester2,1,7,0.14,"0,0,0,0,0,0,1",2023-03-18 16:40:43.616,2023-03-18 16:41:09.441,224
norway22113,Objects and Classes,Challenges,Transactions2,1,3,0.33,"0,0,1",2023-03-18 16:41:08.902,2023-03-18 16:41:29.541,225
norway22113,Objects and Classes,Challenges,LoanTester2,1,3,0.33,"0,0,1",2023-03-18 16:41:29.277,2023-03-18 16:41:52.461,226
norway22134,File processing,Challenges,JWorkHours2,1,1,1,1,2023-03-18 16:49:54.191,2023-03-18 17:02:36.768,227
norway22113,Nested Loops,Challenges,JStars2,1,5,0.2,"0,0,0,0,1",2023-03-18 16:58:07.289,2023-03-18 16:58:19.797,228
norway22113,Nested Loops,Challenges,JRepeatedSequence2,1,4,0.25,"0,0,0,1",2023-03-18 16:58:19.179,2023-03-18 16:58:32.241,229
norway22134,File processing,Challenges,JInputStat2,1,2,0.5,"0,1",2023-03-18 17:02:40.009,2023-03-18 17:06:58.141,230
norway22117,Variables and Operations,Challenges,FahrenheitToCelsius,1,5,0.2,"0,0,0,0,1",2023-03-18 17:06:23.782,2023-03-18 17:27:35.198,231
norway22117,Variables and Operations,Challenges,DisplayTime2,1,4,0.25,"0,0,0,1",2023-03-18 17:10:46.133,2023-03-18 17:28:43.611,232
norway22117,Variables and Operations,Challenges,VendingMachine2,1,1,1,1,2023-03-18 17:14:06.602,2023-03-18 17:20:02.188,233
norway22134,Arrays,Challenges,JArrayBasic2,1,1,1,1,2023-03-18 17:19:26.217,2023-03-18 17:20:00.508,234
norway22134,Arrays,Challenges,JArrayBasic3,1,1,1,1,2023-03-18 17:19:59.622,2023-03-18 17:20:18.175,235
norway22117,Variables and Operations,Challenges,BmiCalculator2,1,3,0.33,"0,0,1",2023-03-18 17:20:04.493,2023-03-18 17:22:50.347,236
norway22134,Arrays,Challenges,JArrayFillUserInput,1,1,1,1,2023-03-18 17:20:17.976,2023-03-18 17:21:12.648,237
norway22134,Arrays,Challenges,JArraySwapAdjacentElements,1,1,1,1,2023-03-18 17:21:12.177,2023-03-18 17:21:45.343,238
norway22134,Arrays,Challenges,JAverageArrayElements,1,1,1,1,2023-03-18 17:21:45.837,2023-03-18 17:22:24.121,239
norway22134,Arrays,Challenges,JArrayMin,1,1,1,1,2023-03-18 17:22:24.119,2023-03-18 17:23:01.368,240
norway22117,Variables and Operations,Challenges,PythagoreanTheorem2,1,3,0.33,"0,0,1",2023-03-18 17:22:51.29,2023-03-18 17:25:59.627,241
norway22134,Arrays,Challenges,JTemperatureListDaysAboveThreshold,1,1,1,1,2023-03-18 17:23:01.973,2023-03-18 17:23:32.808,242
norway22134,Arrays,Challenges,JArrayRotateLeftTwice,1,2,0.5,"0,1",2023-03-18 17:23:32.241,2023-03-18 17:25:23.4,243
norway22134,Arrays,Challenges,JArrayRotateRight,1,1,1,1,2023-03-18 17:25:22.42,2023-03-18 17:30:53.601,244
norway22134,Arrays,Challenges,JArrayRotateRightTwice,1,1,1,1,2023-03-18 17:30:54.52,2023-03-18 17:32:24.1,245
norway22134,Arrays,Challenges,JSearchArrayTotalCounts,1,1,1,1,2023-03-18 17:32:23.755,2023-03-18 17:33:19.498,246
norway22134,Arrays,Challenges,JSearchArrayCountsEach,1,2,0.5,"0,1",2023-03-18 17:33:18.63,2023-03-18 17:35:12.25,247
norway22117,Objects and Classes,Challenges,PointTester2,1,2,0.5,"0,1",2023-03-18 19:50:30.92,2023-03-18 19:52:54.043,248
norway22117,Objects and Classes,Challenges,TVTester2,1,2,0.5,"0,1",2023-03-18 19:52:57.614,2023-03-18 19:55:25.632,249
norway22117,Objects and Classes,Challenges,Transactions2,1,3,0.33,"0,0,1",2023-03-18 20:09:57.183,2023-03-18 20:13:56.348,250
norway22117,Objects and Classes,Challenges,LoanTester2,1,1,1,1,2023-03-18 20:13:56.603,2023-03-18 20:15:51.634,251
norway22121,Variables and Operations,Challenges,PythagoreanTheorem2,1,4,0.25,"0,0,0,1",2023-03-18 21:02:11.324,2023-03-18 22:10:00.976,252
norway22117,Strings,Challenges,Initials2,1,3,0.33,"0,0,1",2023-03-18 22:12:20.158,2023-03-18 22:14:47.962,253
norway22117,Strings,Challenges,Initials3,1,4,0.25,"0,0,0,1",2023-03-18 22:14:48.884,2023-03-18 22:16:31.553,254
norway22117,Strings,Challenges,StringAddition2,1,3,0.33,"0,0,1",2023-03-18 22:16:31.137,2023-03-18 22:18:09.146,255
norway22117,Strings,Challenges,JEscapeChar2,1,1,1,1,2023-03-18 22:18:11.657,2023-03-18 22:19:20.58,256
norway22117,Strings,Challenges,JEscapeChar3,1,2,0.5,"0,1",2023-03-18 22:19:23.74,2023-03-18 22:22:14.529,257
norway22117,Strings,Challenges,JStringEqual2,1,1,1,1,2023-03-18 22:22:16.765,2023-03-18 22:24:05.31,258
norway22117,Strings,Challenges,JCharAt2,1,1,1,1,2023-03-18 22:24:09.867,2023-03-18 22:25:05.796,259
norway22117,Boolean Expressions,Challenges,JRentCar3,1,2,0.5,"0,1",2023-03-19 07:50:49.852,2023-03-19 07:57:01.919,260
norway22117,Boolean Expressions,Challenges,JPhoneAge2,1,1,1,1,2023-03-19 07:51:39.494,2023-03-19 07:52:50.324,261
norway22117,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-03-19 07:52:57.654,2023-03-19 07:53:26.637,262
norway22117,Boolean Expressions,Challenges,JFailCourse3,1,3,0.33,"0,0,1",2023-03-19 07:53:26.198,2023-03-19 07:54:36.003,263
norway22117,Boolean Expressions,Challenges,JRentCar2,1,1,1,1,2023-03-19 07:55:12.616,2023-03-19 07:56:02.608,264
norway22117,Boolean Expressions,Challenges,JBooleanDryHot2,1,2,0.5,"0,1",2023-03-19 07:57:01.834,2023-03-19 07:57:45.199,265
norway22117,Boolean Expressions,Challenges,JBooleanDryHot3,1,1,1,1,2023-03-19 07:57:45.016,2023-03-19 07:58:01.335,266
norway22117,Boolean Expressions,Challenges,JBooleanDryHot4,1,4,0.25,"0,0,0,1",2023-03-19 07:58:01.491,2023-03-19 08:01:08.426,267
norway22117,Boolean Expressions,Challenges,JThreeBoolean2,1,3,0.33,"0,0,1",2023-03-19 08:01:10.843,2023-03-19 08:02:02.982,268
norway22117,Boolean Expressions,Challenges,JThreeBoolean3,1,1,1,1,2023-03-19 08:02:04.925,2023-03-19 08:02:46.14,269
norway22117,If-Else,Challenges,ifElseOddEven,1,1,1,1,2023-03-19 08:56:53.036,2023-03-19 08:58:51.519,270
norway22117,If-Else,Challenges,JNestedIfTemperature2,1,3,0.33,"0,0,1",2023-03-19 08:58:51.776,2023-03-19 09:03:13.34,271
norway22117,If-Else,Challenges,JIfElseWages2,1,3,0.33,"0,0,1",2023-03-19 08:58:56.531,2023-03-19 09:00:38.275,272
norway22117,If-Else,Challenges,JIfElseIfGrade2,1,2,0.5,"0,1",2023-03-19 09:00:38.973,2023-03-19 09:02:18.718,273
norway22117,If-Else,Challenges,JNestedIfMaxOfThree,1,1,1,1,2023-03-19 09:03:14.833,2023-03-19 09:03:49.865,274
norway22117,While Loops,Challenges,JLargestDivisor,1,4,0.25,"0,0,0,1",2023-03-19 09:34:50.016,2023-03-19 09:37:39.915,275
norway22117,While Loops,Challenges,JInput2,1,2,0.5,"0,1",2023-03-19 09:37:43.507,2023-03-19 09:38:52.252,276
norway22117,While Loops,Challenges,JInput3,1,6,0.17,"0,0,0,0,0,1",2023-03-19 09:38:53.35,2023-03-19 09:40:19.477,277
norway22117,While Loops,Challenges,JInput4,1,6,0.17,"0,0,0,0,0,1",2023-03-19 09:40:21.573,2023-03-19 09:42:27.237,278
norway22117,For Loops,Challenges,JForOne2,1,1,1,1,2023-03-19 09:57:57.805,2023-03-19 09:59:36.998,279
norway22117,For Loops,Challenges,JForTwo2,1,1,1,1,2023-03-19 09:59:37.697,2023-03-19 10:00:04.078,280
norway22117,For Loops,Challenges,JForThree2,1,1,1,1,2023-03-19 10:00:14.842,2023-03-19 10:01:01.632,281
norway22117,For Loops,Challenges,JWriteSquaresOdd,1,1,1,1,2023-03-19 10:01:01.96,2023-03-19 10:02:08.008,282
norway22117,For Loops,Challenges,JWriteSquaresRange,1,4,0.25,"0,0,0,1",2023-03-19 10:02:16.755,2023-03-19 10:04:12.839,283
norway22117,Nested Loops,Challenges,JStars2,1,5,0.2,"0,0,0,0,1",2023-03-19 10:23:45.889,2023-03-19 10:25:44.815,284
norway22117,Nested Loops,Challenges,JRepeatedSequence2,1,3,0.33,"0,0,1",2023-03-19 10:25:46.335,2023-03-19 10:27:56.238,285
norway22117,Arrays,Challenges,JArrayBasic2,1,1,1,1,2023-03-19 10:41:44.344,2023-03-19 10:42:21.963,286
norway22117,Arrays,Challenges,JArrayBasic3,1,1,1,1,2023-03-19 10:42:22.468,2023-03-19 10:42:49.117,287
norway22117,Arrays,Challenges,JArrayFillUserInput,1,1,1,1,2023-03-19 10:42:51.941,2023-03-19 10:43:44.472,288
norway22117,Arrays,Challenges,JArraySwapAdjacentElements,1,2,0.5,"0,1",2023-03-19 10:43:45.91,2023-03-19 10:45:42.424,289
norway22117,Arrays,Challenges,JAverageArrayElements,1,1,1,1,2023-03-19 10:45:43.042,2023-03-19 10:46:58.202,290
norway22117,Arrays,Challenges,JArrayMin,1,2,0.5,"0,1",2023-03-19 10:46:58.92,2023-03-19 10:47:46.181,291
norway22117,Arrays,Challenges,JTemperatureListDaysAboveThreshold,1,4,0.25,"0,0,0,1",2023-03-19 10:47:53.448,2023-03-19 10:50:11.061,292
norway22117,Arrays,Challenges,JArrayRotateLeftTwice,1,4,0.25,"0,0,0,1",2023-03-19 10:50:13.491,2023-03-19 10:52:29.422,293
norway22117,Arrays,Challenges,JArrayRotateRight,1,2,0.5,"0,1",2023-03-19 10:52:30.548,2023-03-19 10:53:38.427,294
norway22117,Arrays,Challenges,JArrayRotateRightTwice,1,2,0.5,"0,1",2023-03-19 10:53:41.692,2023-03-19 10:54:07.586,295
norway22136,If-Else,Challenges,JNestedIfMaxOfThree,1,1,1,1,2023-03-19 10:53:57.137,2023-03-19 10:55:46.296,296
norway22117,Arrays,Challenges,JSearchArrayTotalCounts,1,1,1,1,2023-03-19 10:54:08.401,2023-03-19 10:55:43.452,297
norway22117,Arrays,Challenges,JSearchArrayCountsEach,1,2,0.5,"0,1",2023-03-19 10:55:44.299,2023-03-19 10:57:11.089,298
norway22136,If-Else,Challenges,ifElseOddEven,1,3,0.33,"0,0,1",2023-03-19 10:55:57.143,2023-03-19 10:58:01.985,299
norway22136,If-Else,Challenges,JIfElseWages2,1,5,0.2,"0,0,0,0,1",2023-03-19 10:58:08.472,2023-03-19 11:05:51.309,300
norway22136,If-Else,Challenges,JIfElseIfGrade2,1,1,1,1,2023-03-19 11:06:00.412,2023-03-19 11:12:18.646,301
norway22136,If-Else,Challenges,JNestedIfTemperature2,1,1,1,1,2023-03-19 11:12:23.861,2023-03-19 11:14:40.352,302
norway22130,If-Else,Challenges,ifElseOddEven,1,1,1,1,2023-03-19 11:43:17.168,2023-03-21 21:13:55.082,303
norway22130,While Loops,Challenges,JSumDigits,1,1,1,1,2023-03-19 11:48:39.267,2023-03-19 11:50:42.238,304
norway22127,While Loops,Challenges,JAverageEvenNums,1,1,1,1,2023-03-19 11:49:12.014,2023-03-19 11:50:27.117,305
norway22127,While Loops,Challenges,JAverageDouble,1,1,1,1,2023-03-19 11:50:26.385,2023-03-19 11:52:31.113,306
norway22127,While Loops,Challenges,JAdjacentConsecutives,1,1,1,1,2023-03-19 11:52:33.328,2023-03-19 11:54:22.703,307
norway22130,Variables and Operations,Challenges,VendingMachine2,1,1,1,1,2023-03-19 11:54:28.082,2023-03-19 11:57:33.443,308
norway22127,While Loops,Challenges,JAdjacentGreater,1,2,0.5,"0,1",2023-03-19 11:54:28.149,2023-03-19 11:58:39.422,309
norway22130,While Loops,Challenges,JAverageDouble,1,1,1,1,2023-03-19 11:58:48.711,2023-03-22 14:57:33.579,310
norway22130,While Loops,Challenges,JLargestDivisor,1,1,1,1,2023-03-19 11:58:54.804,2023-03-19 12:01:26.56,311
norway22130,While Loops,Challenges,JReverseNumber,1,1,1,1,2023-03-19 12:01:39.631,2023-03-19 12:03:21.282,312
norway22127,While Loops,Challenges,JSumDigits,1,1,1,1,2023-03-19 12:01:40.553,2023-03-19 12:03:33.126,313
norway22117,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,2,0.5,"0,1",2023-03-19 12:03:49.851,2023-03-19 12:04:40.447,314
norway22127,While Loops,Challenges,JReverseNumber,1,1,1,1,2023-03-19 12:03:54.599,2023-03-19 12:05:01.026,315
norway22117,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-03-19 12:04:41.749,2023-03-19 12:05:06.467,316
norway22127,While Loops,Challenges,JWinPercentageInput,1,4,0.25,"0,0,0,1",2023-03-19 12:05:02.536,2023-03-19 12:08:07.367,317
norway22117,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,9,0.11,"0,0,0,0,0,0,0,0,1",2023-03-19 12:05:06.985,2023-03-19 12:07:36.471,318
norway22117,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,1,5,0.2,"0,0,0,0,1",2023-03-19 12:07:37.37,2023-03-19 12:12:23.598,319
norway22117,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,1,3,0.33,"0,0,1",2023-03-19 12:12:23.783,2023-03-19 12:14:46.574,320
norway22130,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,1,1,1,2023-03-19 12:22:27.396,2023-03-19 12:24:29.837,321
norway22130,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-03-19 12:24:31.599,2023-03-19 12:25:18.2,322
norway22130,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,3,0.33,"0,0,1",2023-03-19 12:25:21.947,2023-03-19 12:32:17.882,323
norway22130,Two-Dimensional Arrays,Challenges,JSodaSurverySodaAvg,1,4,0.25,"0,0,0,1",2023-03-19 12:25:55.344,2023-03-19 12:28:45.535,324
norway22130,Two-Dimensional Arrays,Challenges,JSodaSurverySodaRespondentAvg,1,3,0.33,"0,0,1",2023-03-19 12:28:46.054,2023-03-19 12:30:52.442,325
norway22130,ArrayLists,Challenges,JVocabulary2,1,2,0.5,"0,1",2023-03-19 12:36:04.045,2023-03-19 12:38:14.422,326
norway22117,Exception handling,Challenges,JCheckAge2,1,1,1,1,2023-03-19 13:05:50.452,2023-03-19 13:08:16.966,327
norway22117,Exception handling,Challenges,JCheckProductCode2,1,7,0.14,"0,0,0,0,0,0,1",2023-03-19 13:08:19.364,2023-03-19 13:11:25.495,328
norway22117,File processing,Challenges,JWorkHours2,1,4,0.25,"0,0,0,1",2023-03-19 13:13:42.33,2023-03-19 13:15:12.389,329
norway22117,File processing,Challenges,JInputStat2,1,1,1,1,2023-03-19 13:15:13.472,2023-03-19 13:16:02.394,330
norway22117,ArrayLists,Challenges,JVocabulary2,1,4,0.25,"0,0,0,1",2023-03-19 13:27:15.089,2023-03-19 13:29:10.38,331
norway22136,For Loops,Challenges,JForOne2,1,1,1,1,2023-03-19 13:55:07.304,2023-03-19 13:55:38.677,332
norway22136,For Loops,Challenges,JForTwo2,1,1,1,1,2023-03-19 13:55:43.78,2023-03-19 13:56:33.504,333
norway22117,Inheritance,Challenges,AnimalTester2,1,3,0.33,"0,0,1",2023-03-19 13:56:00.078,2023-03-19 14:00:58.06,334
norway22136,For Loops,Challenges,JForThree2,1,1,1,1,2023-03-19 13:56:34.609,2023-03-19 13:57:19.225,335
norway22127,Objects and Classes,Challenges,PointTester2,1,2,0.5,"0,1",2023-03-19 13:59:02.935,2023-03-19 14:01:24.895,336
norway22117,Inheritance,Challenges,InheritancePointTester2,1,1,1,1,2023-03-19 14:01:05.757,2023-03-19 14:04:15.414,337
norway22127,Objects and Classes,Challenges,TVTester2,1,1,1,1,2023-03-19 14:51:58.046,2023-03-19 14:54:13.459,338
norway22127,Objects and Classes,Challenges,Transactions2,1,1,1,1,2023-03-19 14:54:15.816,2023-03-19 14:56:23.713,339
norway22127,Objects and Classes,Challenges,LoanTester2,1,1,1,1,2023-03-19 14:56:21.941,2023-03-19 14:59:05.536,340
norway22114,Boolean Expressions,Challenges,JPhoneAge2,1,2,0.5,"0,1",2023-03-19 16:00:36.695,2023-03-19 16:02:35.742,341
norway22114,Boolean Expressions,Challenges,JFailCourse2,1,1,1,1,2023-03-19 16:02:36.943,2023-03-19 16:03:19.397,342
norway22114,Boolean Expressions,Challenges,JFailCourse3,1,1,1,1,2023-03-19 16:03:19.177,2023-03-19 16:04:19.79,343
norway22114,Boolean Expressions,Challenges,JRentCar2,1,2,0.5,"0,1",2023-03-19 16:04:22.348,2023-03-19 16:05:21.215,344
norway22114,Boolean Expressions,Challenges,JRentCar3,1,1,1,1,2023-03-19 16:05:21.498,2023-03-19 16:06:18.665,345
norway22114,Boolean Expressions,Challenges,JBooleanDryHot2,1,2,0.5,"0,1",2023-03-19 16:06:19.053,2023-03-19 16:09:07.677,346
norway22114,Boolean Expressions,Challenges,JBooleanDryHot3,1,1,1,1,2023-03-19 16:09:07.269,2023-03-19 16:09:55.994,347
norway22114,Boolean Expressions,Challenges,JBooleanDryHot4,1,1,1,1,2023-03-19 16:09:55.486,2023-03-19 17:21:35.708,348
norway22114,Boolean Expressions,Challenges,JThreeBoolean2,1,4,0.25,"0,0,0,1",2023-03-19 17:39:34.122,#N/A,349
norway22114,Boolean Expressions,Challenges,JThreeBoolean3,1,1,1,1,2023-03-19 17:48:10.281,2023-03-19 17:49:34.537,350
norway22114,If-Else,Challenges,ifElseOddEven,1,2,0.5,"0,1",2023-03-19 18:06:41.619,2023-03-19 18:07:20.426,351
norway22114,If-Else,Challenges,JIfElseWages2,1,3,0.33,"0,0,1",2023-03-19 18:07:19.594,#N/A,352
norway22140,Variables and Operations,Challenges,JDecInc2,1,4,0.25,"0,0,0,1",2023-03-19 19:06:36.204,2023-03-19 19:50:58.996,353
norway22139,Variables and Operations,Challenges,JDecInc2,1,5,0.2,"0,0,0,0,1",2023-03-19 19:10:08.136,2023-03-19 19:10:42.83,354
norway22140,Objects and Classes,Challenges,PointTester2,1,6,0.17,"0,0,0,0,0,1",2023-03-19 19:10:34.56,2023-03-19 19:12:33.143,355
norway22139,Variables and Operations,Challenges,PythagoreanTheorem2,1,3,0.33,"0,0,1",2023-03-19 19:10:44.432,2023-03-19 19:11:06.192,356
norway22139,Variables and Operations,Challenges,BmiCalculator2,1,5,0.2,"0,0,0,0,1",2023-03-19 19:11:07.48,2023-03-19 19:12:26.457,357
norway22140,Objects and Classes,Challenges,TVTester2,1,4,0.25,"0,0,0,1",2023-03-19 19:11:49.056,2023-03-19 19:14:18.382,358
norway22139,Variables and Operations,Challenges,JDecInc3,1,5,0.2,"0,0,0,0,1",2023-03-19 19:12:27.915,2023-03-19 19:13:22.823,359
norway22139,Variables and Operations,Challenges,FahrenheitToCelsius,1,7,0.14,"0,0,0,0,0,0,1",2023-03-19 19:13:26.67,2023-03-19 19:14:46.681,360
norway22140,Objects and Classes,Challenges,Transactions2,1,2,0.5,"0,1",2023-03-19 19:14:16.174,2023-03-19 19:14:41.596,361
norway22140,Objects and Classes,Challenges,LoanTester2,1,4,0.25,"0,0,0,1",2023-03-19 19:14:41.355,2023-03-19 19:15:19.6,362
norway22140,Two-Dimensional Arrays,Challenges,JArrays2dBasic2,1,3,0.33,"0,0,1",2023-03-19 19:15:36.699,2023-03-19 19:15:50.915,363
norway22140,Two-Dimensional Arrays,Challenges,JArrays2dBasic3,1,1,1,1,2023-03-19 19:15:49.89,2023-03-19 19:15:56.865,364
norway22140,Two-Dimensional Arrays,Challenges,JPrintMedalsRowColumnTotal,1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",2023-03-19 19:15:56.895,2023-03-19 19:17:09.535,365
norway22139,Strings,Challenges,Initials2,1,1,1,1,2023-03-19 19:21:19.029,2023-03-19 19:21:34.589,366
norway22139,Strings,Challenges,JCharAt2,1,5,0.2,"0,0,0,0,1",2023-03-19 19:21:47.138,2023-03-19 19:22:12.519,367
norway22139,Strings,Challenges,JStringEqual2,1,4,0.25,"0,0,0,1",2023-03-19 19:22:13.585,2023-03-19 19:22:43.171,368
norway22140,Strings,Challenges,Initials2,1,3,0.33,"0,0,1",2023-03-19 19:22:23.857,2023-03-19 19:22:49.669,369
norway22140,Strings,Challenges,Initials3,1,3,0.33,"0,0,1",2023-03-19 19:22:54.04,2023-03-19 19:23:11.312,370
norway22140,Strings,Challenges,StringAddition2,1,4,0.25,"0,0,0,1",2023-03-19 19:23:11.182,2023-03-19 19:23:45.815,371
norway22140,Strings,Challenges,JEscapeChar2,1,2,0.5,"0,1",2023-03-19 19:23:46.008,2023-03-19 19:23:59.573,372
