user_id,skill_name,type,activityId,correct,attempt_count,successRate,sequence,order_Id,visited_At,completed_At,
norway22128,ArrayLists,Coding,array_lst_1,1,3,0.33,"0,0,1",778,2023-04-02 07:15:57.771,#N/A,
norway22128,Variables and Operations,Coding,second_in_days,1,1,1,1,779,2023-04-02 07:41:31.493,2023-04-02 15:05:32.693,
norway22128,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,780,2023-04-02 07:50:43.374,2023-04-02 07:52:57.022,
norway22173,Arrays,Coding,arrays_1,1,1,1,1,781,2023-04-02 11:34:54.946,2023-04-02 11:35:29.024,
norway22173,Arrays,Coding,arrays_2,1,1,1,1,782,2023-04-02 11:35:28.467,2023-04-02 11:36:20.15,
norway22173,Arrays,Coding,arrays_3,1,1,1,1,783,2023-04-02 11:36:21.675,2023-04-02 11:36:46.024,
norway22173,Arrays,Coding,array_4,1,2,1,"1,1",784,2023-04-02 11:36:45.789,2023-04-02 11:37:19.246,
norway22173,Arrays,Coding,fixing_order_of_numbers,1,1,1,1,785,2023-04-02 11:37:22.598,#N/A,
norway22173,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,1,1,1,786,2023-04-02 11:56:12.188,2023-04-02 11:56:30.641,
norway22173,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,2,0.5,"0,1",787,2023-04-02 11:56:29.876,2023-04-02 11:57:07.556,
norway22173,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,788,2023-04-02 11:57:06.743,2023-04-02 11:57:23.256,
norway22173,ArrayLists,Coding,array_lst_1,1,1,1,1,789,2023-04-02 12:05:52.697,2023-04-02 12:06:20.442,
norway22173,Inheritance,Coding,inheritance_1,1,1,1,1,790,2023-04-02 12:07:23.356,2023-04-02 12:07:36.204,
norway22173,Inheritance,Coding,inheritance_2,1,2,1,"1,1",791,2023-04-02 12:07:36.009,#N/A,
norway22128,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,792,2023-04-02 15:08:57.013,2023-04-02 15:10:37.599,
norway22128,Objects and Classes,Coding,object_classes_1,1,1,1,1,793,2023-04-02 15:23:59.084,2023-04-02 15:45:08.555,
norway22172,Arrays,Coding,arrays_1,1,6,0.17,"0,0,0,0,0,1",794,2023-04-02 16:27:30.219,#N/A,
norway22128,Boolean Expressions,Coding,is_special,1,1,1,1,795,2023-04-02 17:00:26.005,#N/A,
norway22172,Arrays,Coding,arrays_2,1,5,0.2,"0,0,0,0,1",796,2023-04-02 17:13:29.833,#N/A,
norway22153,Strings,Coding,first_half,1,1,1,1,797,2023-04-02 18:33:13.756,2023-04-02 18:35:04.824,
norway22153,Strings,Coding,make_out_word,1,1,1,1,798,2023-04-02 18:35:33.699,2023-04-02 18:36:19.211,
norway22153,Strings,Coding,end_characters,1,1,1,1,799,2023-04-02 18:36:20.714,2023-04-02 18:36:53.671,
norway22153,If-Else,Coding,sortaSum,1,7,0.14,"0,0,0,0,0,0,1",800,2023-04-02 18:43:05.255,2023-04-02 19:07:21.493,
norway22153,If-Else,Coding,greenTicket,1,2,0.5,"0,1",801,2023-04-02 18:45:15.762,2023-04-02 18:46:23.874,
norway22153,If-Else,Coding,twoAsOne,0,5,0,"0,0,0,0,0",802,2023-04-02 18:46:24.127,#N/A,
norway22153,If-Else,Coding,without2,0,7,0,"0,0,0,0,0,0,0",803,2023-04-02 18:47:55.271,#N/A,
norway22153,If-Else,Coding,in1To10,1,1,1,1,804,2023-04-02 18:51:25.946,2023-04-02 18:52:06.947,
norway22153,Objects and Classes,Coding,object_classes_1,1,1,1,1,805,2023-04-02 19:08:19.119,2023-04-02 19:09:00.934,
norway22153,Objects and Classes,Coding,object_classes_2,0,2,0,0,806,2023-04-02 19:08:58.595,#N/A,
norway22153,Objects and Classes,Coding,object_classes_4,1,1,1,1,807,2023-04-02 19:10:56.33,2023-04-02 19:11:31.896,
norway22153,Objects and Classes,Coding,object_classes_3,1,1,1,1,808,2023-04-02 19:11:29.76,2023-04-02 19:13:07.235,
norway22172,Inheritance,Coding,inheritance_1,1,11,0.18,"0,0,0,0,0,0,0,0,1,0,1",809,2023-04-02 19:11:59.805,#N/A,
norway22153,Inheritance,Coding,inheritance_1,1,1,1,1,810,2023-04-02 19:13:38.043,2023-04-02 19:14:44.897,
norway22153,Inheritance,Coding,inheritance_2,1,3,0.33,"0,0,1",811,2023-04-02 19:14:41.892,2023-04-02 19:17:02.169,
norway22166,Variables and Operations,Coding,compute_average,1,3,0.33,"0,0,1",812,2023-04-03 10:36:17.291,2023-04-03 10:38:42.549,
norway22166,Variables and Operations,Coding,second_in_days,1,2,0.5,"0,1",813,2023-04-03 10:45:22.672,2023-04-03 10:46:19.008,
norway22166,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,814,2023-04-03 10:46:19.169,2023-04-03 10:47:04.813,
norway22166,Variables and Operations,Coding,days_to_week_conversion,1,3,0.33,"0,0,1",815,2023-04-03 10:47:04.806,2023-04-03 10:48:51.778,
norway22166,Variables and Operations,Coding,percentage_correctness,1,12,0.17,"0,0,0,0,0,0,0,0,0,1,0,1",816,2023-04-03 10:48:51.723,2023-04-03 10:53:22.965,
norway22166,Strings,Coding,first_half,1,3,0.33,"0,0,1",817,2023-04-03 11:42:24.954,2023-04-03 11:45:43.989,
norway22166,Strings,Coding,non_start,1,2,0.5,"0,1",818,2023-04-03 11:45:43.274,2023-04-03 11:46:48.347,
norway22166,Strings,Coding,make_out_word,1,3,0.33,"0,0,1",819,2023-04-03 11:46:48.113,2023-04-03 11:48:02.071,
norway22166,Strings,Coding,repeat_last_char,1,3,0.33,"0,0,1",820,2023-04-03 11:48:01.948,2023-04-03 11:50:11.451,
norway22166,Strings,Coding,first_last_swap,1,22,0.05,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",821,2023-04-03 11:50:11.672,2023-04-03 11:57:45.404,
norway22135,Arrays,Coding,arrays_1,1,1,1,1,822,2023-04-03 11:54:50.915,#N/A,
norway22135,Arrays,Coding,arrays_2,1,1,1,1,823,2023-04-03 11:57:37.129,2023-04-03 11:58:28.326,
norway22166,Strings,Coding,end_characters,1,2,0.5,"0,1",824,2023-04-03 11:57:47.435,2023-04-03 12:00:47.622,
norway22135,Arrays,Coding,arrays_3,1,2,1,"1,1",825,2023-04-03 11:58:28.153,#N/A,
norway22166,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,3,0.33,"0,0,1",826,2023-04-03 12:00:48.338,2023-04-03 12:15:30.153,
norway22175,If-Else,Coding,sortaSum,1,33,0.03,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",827,2023-04-03 12:05:03.948,#N/A,
norway22135,Arrays,Coding,array_4,1,1,1,1,828,2023-04-03 12:12:07.74,2023-04-03 12:12:54.76,
norway22135,Arrays,Coding,fixing_order_of_numbers,1,1,1,1,829,2023-04-03 12:12:54.569,2023-04-03 12:14:19.63,
norway22135,ArrayLists,Coding,array_lst_1,1,2,1,"1,1",830,2023-04-03 12:14:37.486,2023-04-03 12:15:26.96,
norway22166,If-Else,Coding,sortaSum,1,1,1,1,831,2023-04-03 12:15:46.276,2023-04-03 12:17:17.576,
norway22135,Inheritance,Coding,inheritance_1,1,1,1,1,832,2023-04-03 12:16:15.949,2023-04-03 12:17:20.882,
norway22166,If-Else,Coding,twoAsOne,1,4,0.25,"0,0,0,1",833,2023-04-03 12:17:17.551,2023-04-03 12:21:44.82,
norway22135,Inheritance,Coding,inheritance_2,1,1,1,1,834,2023-04-03 12:17:21.006,2023-04-03 12:18:21.353,
norway22166,If-Else,Coding,greenTicket,1,2,0.5,"0,1",835,2023-04-03 12:21:44.456,2023-04-03 12:23:56.492,
norway22135,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,3,0.33,"0,0,1",836,2023-04-03 12:37:26.431,2023-04-03 12:41:18.785,
norway22107,Variables and Operations,Coding,compute_average,1,2,0.5,"0,1",837,2023-04-03 12:39:50.428,2023-04-03 12:42:21.73,
norway22135,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,1,1,1,838,2023-04-03 12:41:18.557,2023-04-03 12:41:55.838,
norway22135,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,1,1,1,839,2023-04-03 12:41:55.769,2023-04-03 12:47:24.138,
norway22107,Variables and Operations,Coding,percentage_correctness,1,3,0.33,"0,0,1",840,2023-04-03 12:42:24.163,2023-04-03 12:47:31.672,
norway22107,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,841,2023-04-03 12:47:29.841,2023-04-03 12:48:38.812,
norway22107,Variables and Operations,Coding,rectangle_perimeter,1,2,0.5,"0,1",842,2023-04-03 12:48:39.733,2023-04-03 12:50:49.737,
norway22107,Variables and Operations,Coding,second_in_days,1,1,1,1,843,2023-04-03 12:50:46.692,2023-04-03 12:53:17.438,
norway22157,Variables and Operations,Coding,second_in_days,1,1,1,1,844,2023-04-03 12:57:30.271,2023-04-03 12:59:04.422,
norway22157,Variables and Operations,Coding,rectangle_perimeter,1,3,0.33,"0,0,1",845,2023-04-03 12:59:06.531,2023-04-03 13:01:25.686,
norway22157,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,846,2023-04-03 13:01:26.828,2023-04-03 13:02:49.81,
norway22157,Variables and Operations,Coding,percentage_correctness,1,3,0.33,"0,0,1",847,2023-04-03 13:02:50.803,2023-04-03 13:11:13.276,
norway22120,ArrayLists,Coding,array_lst_1,1,1,1,1,848,2023-04-03 13:06:46.868,2023-04-03 13:08:29.492,
norway22166,Objects and Classes,Coding,object_classes_2,1,3,0.33,"0,0,1",849,2023-04-03 13:07:43.554,#N/A,
norway22166,Objects and Classes,Coding,object_classes_1,1,3,0.33,"0,0,1",850,2023-04-03 13:10:44.006,2023-04-03 13:12:44.117,
norway22157,Variables and Operations,Coding,compute_average,1,1,1,1,851,2023-04-03 13:11:14.739,2023-04-03 13:12:40.866,
norway22166,Objects and Classes,Coding,object_classes_3,1,4,0.25,"0,0,0,1",852,2023-04-03 13:12:44.499,#N/A,
norway22157,Strings,Coding,first_half,1,1,1,1,853,2023-04-03 13:12:57.517,2023-04-03 13:16:35.838,
norway22157,Strings,Coding,non_start,1,1,1,1,854,2023-04-03 13:16:37.426,2023-04-03 13:18:30.968,
norway22157,Strings,Coding,make_out_word,1,3,0.33,"0,0,1",855,2023-04-03 13:18:33.816,2023-04-03 13:23:45.664,
norway22157,Strings,Coding,repeat_last_char,1,2,0.5,"0,1",856,2023-04-03 13:23:51.613,2023-04-03 13:43:45.816,
norway22175,Objects and Classes,Coding,object_classes_1,1,1,1,1,857,2023-04-03 13:30:15.313,2023-04-03 18:53:36.593,
norway22166,Objects and Classes,Coding,object_classes_4,1,5,0.2,"0,0,0,0,1",858,2023-04-03 13:33:39.132,2023-04-03 13:36:11.135,
norway22107,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,8,0.12,"0,0,0,0,0,0,0,1",859,2023-04-03 13:37:47.967,2023-04-03 14:17:16.481,
norway22126,While Loops,Coding,while1_coding,1,2,1,"1,1",860,2023-04-03 13:39:12.93,2023-04-03 13:39:45.418,
norway22126,While Loops,Coding,while2_coding,1,2,1,"1,1",861,2023-04-03 13:39:47.577,2023-04-03 13:40:25.023,
norway22166,ArrayLists,Coding,array_lst_1,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",862,2023-04-03 13:40:48.03,2023-04-03 13:56:54.668,
norway22157,Strings,Coding,first_last_swap,1,4,0.25,"0,0,0,1",863,2023-04-03 13:44:02.352,2023-04-03 13:55:48.539,
norway22157,Strings,Coding,end_characters,1,2,0.5,"0,1",864,2023-04-03 13:56:08.027,2023-04-03 14:12:31.122,
norway22126,Objects and Classes,Coding,object_classes_1,1,1,1,1,865,2023-04-03 13:57:48.246,2023-04-03 13:59:22.412,
norway22126,Objects and Classes,Coding,object_classes_2,1,1,1,1,866,2023-04-03 14:00:25.233,2023-04-03 14:07:11.516,
norway22126,Objects and Classes,Coding,object_classes_4,1,1,1,1,867,2023-04-03 14:02:23.542,2023-04-05 16:41:47.108,
norway22157,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,1,1,1,868,2023-04-03 14:12:30.898,2023-04-04 11:00:31.991,
norway22107,Strings,Coding,end_characters,1,1,1,1,869,2023-04-03 14:17:49.846,2023-04-03 14:27:18.73,
norway22107,Strings,Coding,first_half,1,1,1,1,870,2023-04-03 14:18:04.728,2023-04-03 14:22:50.172,
norway22107,Strings,Coding,non_start,1,2,0.5,"0,1",871,2023-04-03 14:27:21.984,2023-04-03 14:29:24.373,
norway22107,Strings,Coding,first_last_swap,1,9,0.11,"0,0,0,0,0,0,0,0,1",872,2023-04-03 14:29:32.535,2023-04-03 14:49:11.422,
norway22107,Strings,Coding,repeat_last_char,1,3,0.33,"0,0,1",873,2023-04-03 14:49:14.915,2023-04-03 14:53:12.828,
norway22107,Strings,Coding,make_out_word,1,2,0.5,"0,1",874,2023-04-03 14:53:11.49,2023-04-03 14:56:44.854,
norway22168,While Loops,Coding,while1_coding,1,10,0.1,"0,0,0,0,0,0,0,0,0,1",875,2023-04-03 15:48:43.222,2023-04-03 15:58:35.216,
norway22168,While Loops,Coding,while2_coding,1,1,1,1,876,2023-04-03 15:58:35.87,2023-04-03 16:17:53.162,
norway22107,If-Else,Coding,sortaSum,1,1,1,1,877,2023-04-03 17:09:58.752,2023-04-03 17:12:31.304,
norway22168,Objects and Classes,Coding,object_classes_1,1,1,1,1,878,2023-04-03 17:10:10.13,2023-04-03 17:11:05.286,
norway22168,Objects and Classes,Coding,object_classes_2,1,1,1,1,879,2023-04-03 17:11:08.344,2023-04-03 17:13:25.244,
norway22107,If-Else,Coding,twoAsOne,1,2,0.5,"0,1",880,2023-04-03 17:12:30.471,2023-04-03 17:16:52.772,
norway22168,Objects and Classes,Coding,object_classes_3,1,5,0.2,"0,0,0,0,1",881,2023-04-03 17:13:25.957,2023-04-04 15:29:34.021,
norway22107,If-Else,Coding,in1To10,1,21,0.05,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",882,2023-04-03 17:16:50.55,2023-04-03 17:29:41.804,
norway22107,If-Else,Coding,greenTicket,1,3,0.33,"0,0,1",883,2023-04-03 17:29:42.309,2023-04-03 17:33:41.165,
norway22107,If-Else,Coding,without2,1,39,0.03,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",884,2023-04-03 17:29:43.379,2023-04-03 18:24:54.594,
norway22126,Arrays,Coding,arrays_2,1,2,0.5,"0,1",885,2023-04-03 18:09:08.169,2023-04-03 18:11:12.61,
norway22104,Strings,Coding,first_half,1,4,0.25,"0,0,0,1",886,2023-04-03 18:25:24.843,#N/A,
norway22104,Strings,Coding,is_is_substring_or_ not_is_not_substring,0,10,0,"0,0,0,0,0,0,0,0,0,0",887,2023-04-03 18:42:36.441,#N/A,
norway22175,Objects and Classes,Coding,object_classes_2,1,16,0.06,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",888,2023-04-03 18:53:43.077,2023-04-11 10:03:24.889,
norway22104,Strings,Coding,end_characters,1,4,0.25,"0,0,0,1",889,2023-04-03 18:55:01.683,2023-04-06 11:11:19.672,
norway22175,Objects and Classes,Coding,object_classes_3,1,3,0.33,"0,0,1",890,2023-04-03 19:56:29.359,2023-04-11 10:06:06.042,
norway22128,Inheritance,Coding,inheritance_1,1,5,0.2,"0,0,0,0,1",891,2023-04-03 20:14:34.413,#N/A,
norway22128,Inheritance,Coding,inheritance_2,0,6,0,"0,0,0,0,0,0",892,2023-04-03 21:22:04.414,#N/A,
norway22128,Boolean Expressions,Coding,love6,0,12,0,"0,0,0,0,0,0,0,0,0,0,0,0",893,2023-04-03 22:02:13.409,#N/A,
norway22160,For Loops,Coding,for1_coding,1,5,0.2,"0,0,0,0,1",894,2023-04-03 22:27:15.801,2023-04-03 22:31:03.311,
norway22160,For Loops,Coding,for2_coding,1,1,1,1,895,2023-04-03 22:31:11.325,2023-04-03 22:32:47.073,
norway22160,For Loops,Coding,for3_coding,1,2,0.5,"0,1",896,2023-04-03 22:32:47.912,2023-04-03 22:34:29.738,
norway22160,If-Else,Coding,sortaSum,1,5,0.2,"0,0,0,0,1",897,2023-04-03 22:36:12.304,2023-04-05 19:45:47.335,
norway22128,While Loops,Coding,while1_coding,1,2,0.5,"0,1",898,2023-04-03 22:51:19.326,2023-04-03 22:52:47.289,
norway22152,Variables and Operations,Coding,second_in_days,1,1,1,1,899,2023-04-04 05:58:47.791,2023-04-04 06:00:02.384,
norway22152,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,900,2023-04-04 06:00:05.951,2023-04-04 06:02:20.233,
norway22152,Variables and Operations,Coding,days_to_week_conversion,1,3,0.33,"0,0,1",901,2023-04-04 06:02:20.907,2023-04-04 06:04:56.111,
norway22152,Variables and Operations,Coding,percentage_correctness,1,3,0.33,"0,0,1",902,2023-04-04 06:04:57.093,2023-04-04 06:08:29.178,
norway22152,Variables and Operations,Coding,compute_average,1,2,0.5,"0,1",903,2023-04-04 06:08:33.281,2023-04-04 06:38:48.836,
norway22144,Boolean Expressions,Coding,check_start_end_character,1,2,0.5,"0,1",904,2023-04-04 07:55:07.516,2023-04-04 07:57:04.128,
norway22144,Boolean Expressions,Coding,squirrel_play,1,5,0.2,"0,0,0,0,1",905,2023-04-04 07:57:04.753,2023-04-04 08:23:06.808,
norway22152,Strings,Coding,first_half,1,1,1,1,906,2023-04-04 07:57:41.712,2023-04-04 08:01:20.529,
norway22152,Strings,Coding,non_start,1,1,1,1,907,2023-04-04 08:01:21.466,2023-04-04 08:01:58.222,
norway22152,Strings,Coding,make_out_word,1,1,1,1,908,2023-04-04 08:02:01.77,2023-04-04 08:02:33.308,
norway22152,Strings,Coding,repeat_last_char,1,1,1,1,909,2023-04-04 08:02:35.283,2023-04-04 08:09:14.006,
norway22144,Boolean Expressions,Coding,in_order,1,1,1,1,910,2023-04-04 08:03:15.182,2023-04-04 08:22:48.787,
norway22152,Strings,Coding,first_last_swap,1,2,0.5,"0,1",911,2023-04-04 08:09:13.753,2023-04-04 08:12:44.526,
norway22152,Strings,Coding,end_characters,1,1,1,1,912,2023-04-04 08:12:45.077,2023-04-04 08:13:14.851,
norway22152,Strings,Coding,is_is_substring_or_ not_is_not_substring,1,3,0.33,"0,0,1",913,2023-04-04 08:13:16.015,2023-04-04 08:15:53.764,
norway22152,Objects and Classes,Coding,object_classes_1,1,2,0.5,"0,1",914,2023-04-04 08:27:38.473,2023-04-04 08:28:19.701,
norway22152,Objects and Classes,Coding,object_classes_2,1,2,0.5,"0,1",915,2023-04-04 08:28:19.547,2023-04-04 08:29:36.699,
norway22152,Objects and Classes,Coding,object_classes_3,1,1,1,1,916,2023-04-04 08:29:37.86,2023-04-04 08:32:21.294,
norway22152,Objects and Classes,Coding,object_classes_4,1,1,1,1,917,2023-04-04 08:32:21.691,2023-04-04 08:33:21.278,
norway22144,If-Else,Coding,sortaSum,1,2,0.5,"0,1",918,2023-04-04 08:34:04.905,2023-04-04 08:38:10.042,
norway22144,If-Else,Coding,twoAsOne,1,3,0.33,"0,0,1",919,2023-04-04 08:38:10.809,2023-04-04 09:03:43.596,
norway22144,If-Else,Coding,greenTicket,1,3,0.33,"0,0,1",920,2023-04-04 09:03:46.866,2023-04-04 09:14:11.239,
norway22144,If-Else,Coding,without2,1,4,0.25,"0,0,0,1",921,2023-04-04 09:14:11.916,2023-04-04 09:34:35.542,
norway22144,If-Else,Coding,in1To10,1,9,0.11,"0,0,0,0,0,0,0,0,1",922,2023-04-04 09:34:36.188,2023-04-04 09:43:12.788,
norway22144,While Loops,Coding,while1_coding,1,1,1,1,923,2023-04-04 10:11:01.043,2023-04-04 10:14:18.035,
norway22144,While Loops,Coding,while2_coding,1,4,0.25,"0,0,0,1",924,2023-04-04 10:14:29.184,2023-04-04 10:17:40.036,
norway22157,Objects and Classes,Coding,object_classes_1,1,1,1,1,925,2023-04-04 11:03:39.653,2023-04-04 11:06:11.42,
norway22157,Objects and Classes,Coding,object_classes_2,1,6,0.17,"0,0,0,0,0,1",926,2023-04-04 11:06:13.053,2023-04-04 12:12:10.066,
norway22157,Objects and Classes,Coding,object_classes_3,1,2,0.5,"0,1",927,2023-04-04 12:12:17.861,2023-04-04 12:18:34.893,
norway22147,Variables and Operations,Coding,days_to_week_conversion,1,1,1,1,928,2023-04-04 12:12:49.371,2023-04-04 12:21:23.463,
norway22179,Boolean Expressions,Coding,love6,1,1,1,1,929,2023-04-04 12:17:54.471,2023-04-04 12:21:31.628,
norway22157,Objects and Classes,Coding,object_classes_4,1,1,1,1,930,2023-04-04 12:18:37.994,2023-04-04 12:21:47.553,
norway22179,For Loops,Coding,for1_coding,1,1,1,1,931,2023-04-04 12:21:37.455,2023-04-04 12:23:55.14,
norway22147,Variables and Operations,Coding,second_in_days,1,4,0.5,"0,0,1,1",932,2023-04-04 12:21:41.498,2023-04-04 12:28:12.64,
norway22157,ArrayLists,Coding,array_lst_1,1,5,0.4,"0,0,0,1,1",933,2023-04-04 12:22:11.322,2023-04-04 12:59:19.09,
norway22179,While Loops,Coding,while1_coding,1,1,1,1,934,2023-04-04 12:24:09.121,2023-04-04 12:31:55.517,
norway22179,While Loops,Coding,while2_coding,0,5,0,"0,0,0,0,0",935,2023-04-04 12:33:13.37,#N/A,
norway22179,Strings,Coding,first_half,0,9,0,"0,0,0,0,0,0,0,0,0",936,2023-04-04 12:41:34.691,#N/A,
norway22147,Variables and Operations,Coding,rectangle_perimeter,1,1,1,1,937,2023-04-04 12:47:37.054,2023-04-04 12:50:32.368,
norway22179,Strings,Coding,non_start,1,3,0.33,"0,0,1",938,2023-04-04 12:54:51.443,2023-04-04 12:56:26.572,
norway22179,Strings,Coding,make_out_word,1,3,0.33,"0,0,1",939,2023-04-04 12:56:26.831,2023-04-04 12:59:10.49,
norway22179,Strings,Coding,first_last_swap,1,2,0.5,"0,1",940,2023-04-04 12:59:13.398,2023-04-04 13:01:30.596,
norway22179,Objects and Classes,Coding,object_classes_1,1,3,0.33,"0,0,1",941,2023-04-04 13:02:11.327,2023-04-04 13:04:53.424,
norway22179,Objects and Classes,Coding,object_classes_2,1,2,0.5,"0,1",942,2023-04-04 13:04:54.831,2023-04-04 13:07:40.32,
norway22179,Inheritance,Coding,inheritance_1,1,2,0.5,"0,1",943,2023-04-04 13:07:51.918,2023-04-05 10:09:35.136,
norway22179,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,1,1,1,944,2023-04-04 13:08:54.095,2023-04-04 13:09:28.924,
norway22179,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,1,1,1,945,2023-04-04 13:09:29.296,2023-04-04 13:10:02.196,
norway22179,ArrayLists,Coding,array_lst_1,1,1,1,1,946,2023-04-04 13:10:18.739,2023-04-04 13:12:11.447,
norway22172,ArrayLists,Coding,array_lst_1,1,3,0.33,"0,0,1",947,2023-04-04 13:52:25.545,2023-04-04 14:19:13.866,
norway22147,For Loops,Coding,for1_coding,1,2,1,"1,1",948,2023-04-04 13:55:37.061,#N/A,
norway22148,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,1,1,1,949,2023-04-04 14:12:44.764,2023-04-04 14:15:59.326,
norway22148,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,2,0.5,"0,1",950,2023-04-04 14:15:59.714,2023-04-04 14:19:10.297,
norway22147,For Loops,Coding,for2_coding,1,1,1,1,951,2023-04-04 14:21:18.183,2023-04-04 14:37:41.938,
norway22148,ArrayLists,Coding,array_lst_1,0,5,0,"0,0,0,0,0",952,2023-04-04 14:21:24.842,#N/A,
norway22172,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,15,0.07,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,1",953,2023-04-04 14:22:48.382,2023-04-04 15:12:55.597,
norway22148,Inheritance,Coding,inheritance_1,1,1,1,1,954,2023-04-04 14:28:47.397,2023-04-04 14:32:08.949,
norway22148,Inheritance,Coding,inheritance_2,1,16,0.12,"0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0",955,2023-04-04 14:32:09.209,2023-04-04 14:41:19.833,
norway22147,For Loops,Coding,for3_coding,1,2,0.5,"0,1",956,2023-04-04 14:39:12.13,2023-04-04 15:02:44.56,
norway22148,Objects and Classes,Coding,object_classes_1,1,1,1,1,957,2023-04-04 14:42:19.81,2023-04-04 14:43:46.098,
norway22157,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,2,0.5,"0,1",958,2023-04-04 14:43:57.185,2023-04-04 14:47:12.176,
norway22157,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,7,0.14,"0,0,0,0,0,0,1",959,2023-04-04 14:47:13.209,2023-04-05 09:38:06.878,
norway22175,Variables and Operations,Coding,second_in_days,1,5,0.2,"0,0,0,0,1",960,2023-04-04 14:53:52.54,2023-04-11 12:29:01.302,
norway22147,Objects and Classes,Coding,object_classes_1,1,2,1,"1,1",961,2023-04-04 15:03:46.928,2023-04-05 01:42:41.079,
norway22175,Variables and Operations,Coding,rectangle_perimeter,1,3,0.33,"0,0,1",962,2023-04-04 15:04:06.867,2023-04-11 12:29:48.295,
norway22172,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",963,2023-04-04 15:19:09.711,2023-04-04 16:07:08.735,
norway22168,Objects and Classes,Coding,object_classes_4,1,1,1,1,964,2023-04-04 15:29:34.646,2023-04-04 15:55:05.998,
norway22159,Arrays,Coding,arrays_1,1,1,1,1,965,2023-04-04 15:40:16.032,2023-04-04 15:44:02.694,
norway22159,Arrays,Coding,arrays_3,1,5,0.2,"0,0,0,0,1",966,2023-04-04 15:44:34.756,2023-04-04 15:49:01.439,
norway22159,Inheritance,Coding,inheritance_1,0,2,0,0,967,2023-04-04 15:49:45.022,#N/A,
norway22159,Inheritance,Coding,inheritance_2,0,4,0,"0,0,0,0",968,2023-04-04 15:51:04.699,#N/A,
norway22168,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,4,0.25,"0,0,0,1",969,2023-04-04 15:55:32.483,#N/A,
norway22159,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_1,1,2,0.5,"0,1",970,2023-04-04 15:57:18.007,#N/A,
norway22159,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,1,1,1,971,2023-04-04 15:57:27.459,2023-04-04 15:59:11.303,
norway22159,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,2,0.5,"0,1",972,2023-04-04 16:01:20.742,2023-04-04 16:03:25.276,
norway22159,If-Else,Coding,sortaSum,1,4,0.5,"0,0,1,1",973,2023-04-04 16:03:32.019,2023-04-04 16:07:46.632,
norway22159,If-Else,Coding,twoAsOne,1,8,0.25,"1,0,0,0,0,0,0,1",974,2023-04-04 16:07:49.602,2023-04-04 16:10:26.549,
norway22168,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_2,1,7,0.14,"0,0,0,0,0,0,1",975,2023-04-04 16:08:35.327,2023-04-04 16:44:01.823,
norway22159,Strings,Coding,first_half,1,11,0.09,"0,0,0,0,0,0,0,0,0,0,1",976,2023-04-04 16:11:57.738,2023-04-04 16:16:22.353,
norway22172,Two-Dimensional Arrays,Coding,pcrs_2d_arrays_3,1,5,0.2,"0,0,0,0,1",977,2023-04-04 16:14:42.416,2023-04-04 16:44:06.347,
